Files,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29, Class
Thrash-14,1201.0324483775812, 1200.7374631268437, 1199.8525073746312, 1200.442477876106, 1200.589970501475, 1200.8849557522124, 1200.0, 1199.7050147492625, 1201.1799410029498, 1200.1474926253686, 1200.2949852507375, 1201.7699115044247, 1199.5575221238937, 1199.2625368731563, 1201.622418879056, 1201.4749262536873, 1199.1150442477876, 1201.3274336283187, 1199.410029498525, 1201.9174041297936, 1198.9675516224188, 1198.8200589970502, 1202.0648967551622, 1198.6725663716813, 1202.3598820058996, 1198.5250737463127, 1202.212389380531, 1202.5073746312685, 1202.654867256637, 1198.377581120944,1
Thrash-15,100.0, 123.85057471264368, 145.54597701149424, 125.43103448275862, 142.38505747126436, 136.4942528735632, 120.11494252873563, 116.37931034482757, 147.70114942528735, 118.53448275862068, 138.07471264367814, 112.64367816091954, 139.65517241379308, 117.95977011494251, 149.13793103448276, 130.60344827586206, 170.83333333333331, 102.1551724137931, 121.69540229885057, 101.58045977011494, 126.00574712643677, 141.8103448275862, 134.33908045977012, 122.27011494252872, 114.22413793103448, 127.58620689655172, 143.9655172413793, 135.91954022988506, 123.27586206896551, 154.45402298850573,1
Thrash-16,171.5743440233236, 168.65889212827986, 168.80466472303203, 169.533527696793, 171.42857142857142, 168.51311953352769, 170.4081632653061, 168.95043731778424, 167.78425655976673, 171.13702623906704, 982.7988338192418, 147.52186588921282, 172.7405247813411, 172.5947521865889, 983.8192419825072, 148.10495626822154, 984.1107871720116, 167.93002915451893, 171.72011661807576, 985.2769679300291, 986.5889212827987, 985.1311953352769, 169.97084548104954, 170.2623906705539, 170.99125364431484, 162.53644314868802, 981.4868804664721, 171.28279883381921, 982.5072886297374, 984.2565597667638,1
Thrash-17,7152.0408163265306, 150.14577259475217, 166.90962099125363, 258.45481049562676, 165.30612244897958, 161.6618075801749, 151.60349854227402, 166.0349854227405, 220.1166180758017, 136.29737609329445, 153.0612244897959, 259.76676384839647, 255.53935860058306, 135.13119533527694, 260.204081632653, 255.1020408163265, 165.59766763848395, 221.28279883381921, 206.85131195335273, 256.1224489795918, 161.95335276967927, 143.58600583090376, 155.97667638483964, 259.91253644314867, 164.13994169096208, 151.45772594752185, 214.43148688046645, 216.0349854227405, 133.38192419825072, 170.4081632653061,1
Thrash-18,343.58600583090373, 344.0233236151603, 122.7405247813411, 158.16326530612244, 122.15743440233234, 344.3148688046647, 391.5451895043731, 124.48979591836734, 178.86297376093293, 122.44897959183672, 124.34402332361515, 343.4402332361515, 173.46938775510202, 124.19825072886296, 343.87755102040813, 177.11370262390668, 176.67638483965013, 387.0262390670553, 390.9620991253644, 122.88629737609328, 121.5743440233236, 176.8221574344023, 380.61224489795916, 390.5247813411078, 121.42857142857142, 172.44897959183672, 160.20408163265304, 161.51603498542272, 344.1690962099125, 330.46647230320696,1
Thrash-19,184.3843843843844, 148.64864864864865, 221.17117117117118, 114.11411411411412, 189.63963963963965, 432.28228228228227, 435.13513513513516, 220.57057057057057, 216.36636636636638, 220.72072072072072, 210.21021021021022, 419.6696696696697, 418.9189189189189, 221.77177177177177, 217.41741741741743, 221.32132132132134, 223.42342342342343, 157.65765765765767, 221.6216216216216, 221.02102102102103, 207.5075075075075, 157.05705705705705, 155.1051051051051, 190.6906906906907, 157.5075075075075, 193.84384384384384, 415.16516516516515, 178.6786786786787, 212.16216216216216, 213.66366366366367,1
Thrash-20,140.98837209302326, 141.13372093023256, 120.05813953488372, 142.00581395348837, 140.84302325581396, 139.09883720930233, 141.27906976744188, 143.1686046511628, 141.86046511627907, 142.15116279069767, 138.95348837209303, 139.24418604651163, 143.3139534883721, 135.02906976744188, 143.02325581395348, 134.88372093023256, 134.01162790697674, 136.046511627907, 142.296511627907, 144.47674418604652, 135.75581395348837, 139.97093023255815, 136.9186046511628, 144.62209302325581, 157.12209302325581, 139.82558139534885, 140.69767441860466, 135.90116279069767, 137.79069767441862, 137.93604651162792,1
Thrash-21,82.65895953757226, 82.08092485549133, 83.23699421965318, 83.67052023121389, 83.09248554913296, 76.73410404624278, 81.5028901734104, 82.51445086705203, 84.24855491329481, 81.93641618497111, 88.43930635838151, 76.15606936416185, 77.3121387283237, 87.86127167630059, 75.57803468208093, 77.89017341040463, 81.35838150289018, 89.01734104046244, 75.0, 80.92485549132948, 83.81502890173411, 89.59537572254337, 78.46820809248555, 84.82658959537572, 88.58381502890174, 77.7456647398844, 78.32369942196533, 80.78034682080926, 81.64739884393065, 76.58959537572255,1
Thrash-22,125.21613832853026, 125.07204610951008, 125.79250720461096, 124.49567723342939, 124.63976945244957, 126.94524495677234, 124.92795389048992, 125.64841498559078, 123.34293948126802, 105.04322766570606, 123.19884726224784, 123.77521613832853, 126.36887608069165, 127.08933717579251, 124.35158501440922, 104.46685878962536, 104.32276657060518, 123.91930835734871, 112.53602305475505, 106.34005763688761, 105.61959654178675, 124.78386167146974, 103.17002881844381, 126.0806916426513, 126.80115273775216, 111.81556195965418, 126.51296829971182, 125.93659942363112, 105.18731988472622, 111.38328530259366,1
Thrash-23,1894.542772861357, 1894.1002949852507, 1893.6578171091446, 1891.1504424778761, 1894.3952802359881, 1894.6902654867256, 1893.952802359882, 1891.0029498525073, 1893.0678466076695, 1893.8053097345132, 1890.117994100295, 1890.2654867256638, 1893.5103244837758, 1894.2477876106195, 1895.575221238938, 1890.7079646017698, 1892.6253687315634, 1891.5929203539822, 1895.4277286135693, 1848.5250737463127, 1892.9203539823009, 1891.740412979351, 1891.8879056047197, 1890.5604719764012, 1890.4129793510324, 1891.4454277286136, 1894.985250737463, 1894.8377581120944, 1892.0353982300885, 1889.2330383480826,1
Thrash-24,261.8155619596542, 261.671469740634, 246.54178674351584, 246.39769452449568, 246.68587896253604, 246.8299711815562, 261.9596541786743, 261.23919308357347, 251.44092219020175, 246.97406340057637, 248.99135446685878, 261.09510086455333, 248.84726224783861, 251.15273775216139, 261.52737752161386, 248.70317002881845, 251.29682997118155, 249.13544668587897, 246.2536023054755, 251.00864553314122, 249.27953890489914, 249.4236311239193, 250.72046109510086, 250.86455331412105, 248.55907780979828, 244.2363112391931, 249.71181556195967, 247.11815561959654, 244.52449567723343, 246.10951008645534,1
Thrash-25,782.9022988505747, 876.4367816091954, 706.8965517241379, 732.3275862068965, 767.8160919540229, 351.4367816091954, 778.5919540229885, 370.54597701149424, 745.2586206896551, 365.94827586206895, 760.6321839080459, 1376.0057471264367, 1413.3620689655172, 732.7586206896551, 366.37931034482756, 363.7931034482758, 1415.5172413793102, 795.2586206896551, 705.7471264367815, 877.4425287356321, 315.6609195402299, 768.5344827586207, 353.1609195402299, 774.8563218390805, 782.471264367816, 336.78160919540227, 762.3563218390805, 838.5057471264367, 351.867816091954, 786.9252873563217,1
Thrash-26,305.30973451327435, 310.91445427728615, 299.70501474926255, 312.83185840707966, 333.3333333333333, 347.93510324483776, 353.834808259587, 290.117994100295, 299.26253687315636, 294.3952802359882, 341.44542772861354, 340.5604719764012, 306.047197640118, 313.716814159292, 353.98230088495575, 340.7079646017699, 319.32153392330383, 334.070796460177, 317.10914454277287, 300.29498525073745, 342.18289085545723, 289.2330383480826, 373.3038348082596, 348.6725663716814, 346.3126843657817, 352.5073746312684, 353.0973451327434, 316.51917404129796, 290.41297935103245, 290.2654867256637,1
Thrash-27,630.3160919540229, 630.603448275862, 630.0287356321838, 625.7183908045977, 626.0057471264367, 625.5747126436781, 626.2931034482758, 628.3045977011494, 632.471264367816, 632.7586206896551, 625.2873563218391, 625.8620689655172, 630.8908045977012, 625.4310344827586, 628.0172413793103, 633.1896551724137, 630.1724137931034, 626.1494252873563, 632.183908045977, 632.6149425287356, 625.0, 626.5804597701149, 632.9022988505747, 628.5919540229885, 628.448275862069, 630.4597701149424, 629.8850574712643, 633.0459770114942, 628.1609195402299, 629.7413793103448,1
Thrash-28,456.9970845481049, 550.2915451895043, 459.1836734693877, 458.0174927113702, 457.14285714285705, 466.0349854227405, 681.1953352769679, 444.0233236151603, 2018.0758017492708, 682.069970845481, 1998.2507288629736, 547.8134110787171, 681.4868804664723, 683.8192419825072, 684.8396501457725, 536.2973760932944, 1997.9591836734692, 2018.5131195335275, 1997.8134110787169, 1998.1049562682213, 1998.3965014577257, 2017.9300291545187, 2017.6384839650143, 688.4839650145772, 2002.4781341107869, 464.139941690962, 457.43440233236146, 1998.8338192419822, 468.804664723032, 454.6647230320699,1
Thrash-29,605.6851311953352, 596.7930029154518, 597.3760932944606, 605.1020408163264, 604.5189504373177, 596.2099125364431, 598.3965014577259, 603.935860058309, 597.9591836734693, 599.1253644314868, 603.3527696793002, 599.5626822157434, 598.5422740524781, 595.6268221574343, 606.2682215743439, 651.0204081632652, 606.8513119533527, 602.9154518950437, 596.0641399416909, 605.539358600583, 600.7288629737609, 599.7084548104956, 594.8979591836734, 597.2303206997084, 607.4344023323614, 647.3760932944606, 601.7492711370262, 646.3556851311953, 648.9795918367346, 595.7725947521865,1
Thrash-30,299.8559077809798, 50.288184438040346, 100.0, 50.14409221902017, 100.14409221902018, 99.71181556195965, 50.43227665706052, 49.711815561959654, 81.41210374639769, 49.56772334293948, 81.84438040345822, 50.0, 299.71181556195967, 83.86167146974063, 300.0, 81.70028818443804, 82.13256484149856, 299.5677233429395, 83.5734870317003, 49.42363112391931, 49.85590778097983, 82.9971181556196, 99.85590778097983, 82.70893371757926, 100.57636887608069, 48.70317002881844, 80.25936599423632, 100.72046109510086, 78.6743515850144, 97.55043227665706,1
Thrash-31,439.4894894894895, 439.03903903903904, 439.33933933933935, 439.1891891891892, 439.63963963963965, 439.7897897897898, 438.73873873873873, 438.8888888888889, 862.4624624624624, 891.2912912912913, 862.3123123123123, 862.6126126126127, 439.93993993993996, 884.6846846846847, 884.3843843843844, 891.4414414414415, 891.5915915915916, 862.1621621621622, 862.7627627627628, 862.0120120120121, 884.8348348348349, 438.5885885885886, 885.1351351351351, 891.1411411411411, 891.7417417417417, 890.990990990991, 884.2342342342342, 877.6276276276276, 862.9129129129129, 884.5345345345346,1
Thrash-32,368.1159420289855, 367.1014492753623, 366.95652173913044, 365.94202898550725, 375.07246376811594, 366.0869565217391, 367.9710144927536, 366.81159420289856, 368.2608695652174, 374.34782608695656, 365.7971014492754, 367.2463768115942, 369.1304347826087, 368.9855072463768, 374.2028985507246, 370.4347826086957, 373.33333333333337, 666.8115942028986, 374.92753623188406, 373.47826086956525, 368.4057971014493, 366.6666666666667, 374.05797101449275, 371.304347826087, 369.4202898550725, 367.82608695652175, 664.9275362318841, 669.8550724637681, 367.3913043478261, 369.2753623188406,1
Thrash-33,834.5375722543354, 834.8265895953758, 833.9595375722544, 836.8497109826591, 835.2601156069364, 838.1502890173412, 839.1618497109828, 812.7167630057804, 812.2832369942197, 813.0057803468209, 833.6705202312139, 833.2369942196533, 836.5606936416185, 813.4393063583816, 834.2485549132948, 839.4508670520232, 834.971098265896, 835.5491329479769, 811.8497109826591, 838.8728323699422, 1684.1040462427748, 837.5722543352601, 838.5838150289018, 779.7687861271677, 832.9479768786127, 782.8034682080926, 835.8381502890174, 838.4393063583816, 782.3699421965318, 1684.826589595376,1
Thrash-34,97.82608695652175, 97.68115942028986, 146.81159420289856, 147.1014492753623, 98.11594202898551, 146.66666666666669, 146.3768115942029, 73.18840579710145, 147.3913043478261, 97.3913043478261, 98.26086956521739, 96.81159420289855, 73.47826086956522, 97.97101449275362, 95.79710144927536, 97.2463768115942, 73.62318840579711, 96.66666666666667, 95.94202898550725, 146.95652173913044, 147.24637681159422, 120.14492753623189, 146.08695652173913, 97.10144927536233, 98.40579710144928, 143.768115942029, 97.53623188405797, 98.55072463768116, 142.02898550724638, 141.8840579710145,1
Thrash-35,106.78466076696165, 97.78761061946902, 97.34513274336283, 100.0, 133.33333333333334, 102.65486725663716, 101.17994100294985, 97.1976401179941, 106.93215339233038, 101.03244837758112, 115.33923303834808, 106.04719764011799, 112.24188790560471, 100.58997050147492, 121.68141592920354, 104.27728613569322, 108.55457227138643, 104.42477876106194, 102.8023598820059, 133.03834808259586, 104.12979351032448, 115.19174041297934, 102.21238938053098, 147.1976401179941, 121.53392330383481, 123.15634218289085, 115.78171091445428, 294.8377581120944, 294.9852507374631, 100.4424778761062,1
Thrash-36,522.072072072072, 522.2222222222223, 521.3213213213213, 519.8198198198198, 521.6216216216217, 514.4144144144144, 521.1711711711712, 518.918918918919, 518.7687687687687, 518.4684684684685, 528.2282282282282, 523.1231231231232, 522.6726726726727, 512.9129129129129, 534.6846846846847, 513.063063063063, 535.8858858858858, 529.5795795795796, 537.2372372372372, 528.978978978979, 515.4654654654655, 521.7717717717718, 522.972972972973, 518.3183183183183, 523.5735735735735, 532.1321321321321, 522.5225225225225, 514.5645645645645, 518.018018018018, 520.7207207207207,1
Thrash-37,619.6374622356495, 619.9395770392749, 619.0332326283988, 619.7885196374622, 618.882175226586, 584.7432024169184, 619.4864048338368, 619.1842900302114, 600.3021148036254, 600.453172205438, 582.02416918429, 583.5347432024168, 591.8429003021148, 584.894259818731, 596.6767371601209, 583.3836858006042, 620.0906344410876, 619.3353474320242, 581.8731117824773, 596.5256797583081, 595.7703927492447, 583.6858006042296, 588.8217522658609, 584.5921450151058, 602.416918429003, 591.9939577039274, 587.7643504531721, 581.7220543806646, 585.0453172205438, 620.6948640483383,1
Thrash-38,746.9827586206897, 752.155172413793, 751.7241379310344, 752.2988505747126, 747.9885057471264, 752.0114942528735, 751.867816091954, 748.1321839080459, 296.98275862068965, 747.1264367816092, 743.2471264367815, 746.6954022988506, 747.8448275862069, 751.5804597701149, 748.5632183908045, 747.5574712643678, 743.390804597701, 294.683908045977, 747.2701149425287, 748.419540229885, 743.5344827586207, 743.103448275862, 294.3965517241379, 748.2758620689655, 742.9597701149424, 748.7068965517241, 752.5862068965516, 272.41379310344826, 752.4425287356321, 747.7011494252873,1
Thrash-39,175.7183908045977, 92.24137931034483, 176.43678160919538, 175.0, 91.23563218390804, 176.00574712643677, 175.4310344827586, 173.9942528735632, 172.27011494252872, 136.0632183908046, 92.5287356321839, 134.05172413793102, 173.2758620689655, 135.05747126436782, 171.26436781609195, 92.67241379310344, 174.7126436781609, 93.53448275862068, 93.9655172413793, 171.55172413793102, 176.72413793103448, 91.52298850574712, 91.95402298850574, 172.5574712643678, 397.5574712643678, 93.67816091954022, 93.10344827586206, 93.2471264367816, 91.66666666666666, 177.44252873563218,1
Thrash-40,392.5287356321839, 394.3965517241379, 393.82183908045977, 390.6609195402299, 393.24712643678157, 391.81034482758616, 393.10344827586204, 392.67241379310343, 391.9540229885057, 395.1149425287356, 392.38505747126436, 394.54022988505744, 392.9597701149425, 393.67816091954023, 391.37931034482756, 393.9655172413793, 394.2528735632184, 391.235632183908, 391.0919540229885, 393.3908045977011, 392.0977011494253, 391.5229885057471, 392.2413793103448, 389.94252873563215, 394.683908045977, 395.2586206896552, 390.51724137931035, 395.6896551724138, 393.53448275862064, 392.81609195402297,1
Thrash-41,187.96033994334277, 182.8611898016997, 186.54390934844193, 189.94334277620396, 189.8016997167139, 188.10198300283287, 188.38526912181302, 184.70254957507083, 188.95184135977337, 186.11898016997168, 187.81869688385268, 189.37677053824362, 187.39376770538243, 186.26062322946177, 189.09348441926346, 185.12747875354108, 187.25212464589237, 188.81019830028328, 182.43626062322946, 195.89235127478753, 192.06798866855524, 183.0028328611898, 186.68555240793202, 197.45042492917847, 183.9943342776204, 187.53541076487252, 193.05949008498584, 190.3682719546742, 183.8526912181303, 188.24362606232296,1
Thrash-42,399.7093023255814, 399.85465116279073, 399.4186046511628, 399.56395348837214, 399.2732558139535, 380.9593023255814, 501.30813953488376, 501.59883720930236, 501.45348837209303, 380.5232558139535, 499.7093023255814, 376.16279069767444, 226.16279069767444, 499.27325581395354, 497.23837209302326, 501.16279069767444, 524.1279069767443, 397.23837209302326, 498.6918604651163, 400.0, 382.41279069767444, 400.1453488372093, 494.1860465116279, 227.18023255813955, 494.33139534883725, 395.63953488372096, 497.8197674418605, 99.8546511627907, 280.3779069767442, 283.2848837209302,1
Thrash-43,98.69942196531792, 87.57225433526013, 88.29479768786128, 65.7514450867052, 82.94797687861272, 88.15028901734105, 88.00578034682081, 88.58381502890174, 85.54913294797689, 146.242774566474, 130.92485549132948, 80.4913294797688, 83.95953757225435, 142.91907514450867, 141.04046242774567, 85.98265895953757, 82.8034682080925, 92.34104046242776, 130.78034682080926, 87.71676300578035, 93.20809248554914, 88.72832369942198, 84.6820809248555, 88.43930635838151, 85.11560693641619, 127.3121387283237, 123.98843930635839, 87.13872832369943, 83.67052023121389, 144.364161849711,1
Thrash-44,99.6996996996997, 99.54954954954955, 116.21621621621622, 101.2012012012012, 94.14414414414415, 90.54054054054055, 101.05105105105105, 99.0990990990991, 106.6066066066066, 82.58258258258259, 100.0, 91.89189189189189, 136.93693693693695, 105.70570570570571, 101.50150150150151, 99.3993993993994, 106.75675675675676, 114.86486486486487, 83.33333333333333, 95.04504504504504, 102.85285285285285, 107.50750750750751, 104.65465465465465, 117.11711711711712, 142.64264264264264, 103.6036036036036, 91.14114114114115, 102.25225225225225, 134.83483483483485, 109.90990990990991,1
Thrash-45,99.6996996996997, 100.15015015015015, 101.50150150150151, 105.4054054054054, 99.24924924924925, 107.95795795795796, 107.65765765765767, 134.3843843843844, 106.15615615615616, 135.73573573573574, 131.38138138138137, 126.57657657657658, 127.02702702702703, 108.4084084084084, 99.3993993993994, 115.91591591591592, 87.83783783783784, 107.35735735735736, 135.13513513513513, 113.51351351351352, 96.6966966966967, 133.03303303303304, 103.45345345345345, 129.42942942942943, 99.84984984984985, 92.1921921921922, 113.21321321321321, 101.8018018018018, 91.44144144144144, 90.54054054054055,1
Thrash-46,331.9444444444444, 222.8395061728395, 527.0061728395061, 224.84567901234567, 225.0, 225.1543209876543, 227.16049382716048, 214.50617283950615, 223.6111111111111, 223.30246913580245, 219.2901234567901, 224.22839506172838, 216.51234567901233, 225.61728395061726, 218.67283950617283, 99.84567901234567, 332.09876543209873, 366.82098765432096, 224.53703703703704, 139.50617283950618, 335.18518518518516, 223.14814814814812, 222.68518518518516, 349.3827160493827, 368.82716049382714, 362.6543209876543, 364.9691358024691, 362.96296296296293, 364.66049382716045, 215.5864197530864,1
Thrash-47,100.30030030030031, 254.35435435435437, 256.15615615615616, 253.9039039039039, 256.9069069069069, 252.85285285285286, 100.45045045045045, 257.65765765765764, 292.4924924924925, 293.0930930930931, 259.1591591591592, 291.14114114114113, 286.33633633633633, 292.64264264264267, 258.1081081081081, 258.40840840840843, 294.8948948948949, 293.2432432432432, 296.84684684684686, 257.95795795795794, 287.08708708708707, 255.85585585585585, 255.25525525525526, 260.66066066066065, 286.93693693693695, 234.53453453453454, 287.6876876876877, 286.036036036036, 286.63663663663664, 252.55255255255256,1
Thrash-48,693.4131736526947, 691.0179640718563, 753.7425149700599, 693.8622754491018, 376.3473053892216, 700.5988023952096, 692.3652694610779, 691.4670658682635, 701.6467065868264, 754.7904191616767, 701.0479041916168, 377.39520958083835, 695.808383233533, 690.4191616766468, 754.1916167664672, 689.9700598802395, 694.7604790419163, 699.7005988023952, 692.814371257485, 376.79640718562877, 699.2514970059881, 754.3413173652696, 700.2994011976049, 386.37724550898207, 690.5688622754492, 700.0000000000001, 375.8982035928144, 377.84431137724556, 698.6526946107786, 691.9161676646708,1
Thrash-49,2469.126506024096, 2469.2771084337346, 2468.9759036144574, 2469.4277108433735, 2469.578313253012, 147.59036144578312, 147.43975903614455, 2468.3734939759033, 730.5722891566264, 731.0240963855421, 913.5542168674698, 731.7771084337348, 147.74096385542168, 125.45180722891565, 733.2831325301204, 730.8734939759036, 148.644578313253, 124.69879518072288, 731.4759036144577, 124.54819277108433, 126.50602409638553, 153.46385542168673, 144.87951807228913, 733.1325301204819, 732.2289156626505, 2469.7289156626503, 288.55421686746985, 154.66867469879517, 144.4277108433735, 2468.825301204819,1
Thrash-50,1069.069069069069, 354.954954954955, 356.00600600600603, 1068.018018018018, 1070.1201201201202, 1070.2702702702702, 1432.1321321321323, 354.8048048048048, 357.0570570570571, 353.9039039039039, 1431.981981981982, 353.75375375375376, 1073.873873873874, 1069.2192192192192, 1067.4174174174175, 1066.3663663663665, 355.85585585585585, 1067.867867867868, 1435.7357357357357, 356.15615615615616, 1071.3213213213214, 1066.8168168168168, 1433.3333333333333, 1433.1831831831832, 357.2072072072072, 1434.5345345345345, 1059.4594594594594, 1436.936936936937, 1434.3843843843845, 1430.930930930931,1
Thrash-51,267.7325581395349, 312.5, 272.3837209302326, 316.27906976744185, 314.38953488372096, 267.29651162790697, 293.8953488372093, 267.4418604651163, 327.47093023255815, 324.56395348837214, 265.843023255814, 266.8604651162791, 312.7906976744186, 244.04069767441862, 315.98837209302326, 317.5872093023256, 267.8779069767442, 323.9825581395349, 312.2093023255814, 245.63953488372096, 247.52906976744188, 269.4767441860465, 329.3604651162791, 331.9767441860465, 311.4825581395349, 312.9360465116279, 270.63953488372096, 322.6744186046512, 311.9186046511628, 322.3837209302326,1
Thrash-52,321.242774566474, 320.08670520231215, 318.78612716763007, 321.3872832369942, 322.6878612716763, 352.1676300578035, 363.728323699422, 323.26589595375725, 352.6011560693642, 318.9306358381503, 323.4104046242775, 352.3121387283237, 353.75722543352606, 347.39884393063585, 353.46820809248555, 324.4219653179191, 363.2947976878613, 351.7341040462428, 354.19075144508673, 353.9017341040463, 362.8612716763006, 364.45086705202317, 346.9653179190752, 364.16184971098266, 347.1098265895954, 364.01734104046244, 317.77456647398844, 319.2196531791908, 322.5433526011561, 363.58381502890177,1
Thrash-53,589.156626506024, 598.3433734939758, 589.0060240963854, 588.8554216867469, 589.3072289156626, 589.6084337349397, 598.4939759036145, 589.4578313253012, 598.1927710843373, 588.7048192771084, 589.7590361445782, 598.644578313253, 598.7951807228915, 488.55421686746985, 588.4036144578313, 599.2469879518071, 590.8132530120481, 591.867469879518, 588.5542168674698, 589.9096385542168, 590.0602409638553, 590.9638554216867, 590.6626506024096, 592.0180722891565, 598.0421686746987, 588.2530120481927, 597.2891566265059, 590.3614457831325, 590.210843373494, 599.0963855421686,1
Thrash-54,1660.914454277286, 1660.47197640118, 1661.3569321533923, 1659.1445427728613, 1662.9793510324484, 1662.5368731563422, 1658.7020648967552, 1660.7669616519174, 1661.2094395280235, 1660.0294985250737, 1659.5870206489676, 1662.0943952802359, 1647.787610619469, 1661.6519174041298, 1663.4218289085545, 1658.259587020649, 1660.3244837758111, 1657.0796460176991, 1658.8495575221239, 1648.2300884955753, 1647.9351032448378, 1661.7994100294984, 1649.5575221238937, 1659.2920353982302, 1656.6371681415928, 1649.410029498525, 1665.0442477876106, 1663.8643067846608, 1650.0, 1631.1209439528022,1
Thrash-55,146.95652173913044, 146.52173913043478, 147.3913043478261, 146.08695652173913, 147.82608695652175, 145.65217391304347, 145.36231884057972, 210.28985507246378, 146.23188405797103, 145.79710144927537, 145.21739130434784, 146.66666666666669, 148.2608695652174, 144.92753623188406, 210.0, 147.1014492753623, 140.0, 147.24637681159422, 147.68115942028987, 140.43478260869566, 142.7536231884058, 210.1449275362319, 210.57971014492753, 143.91304347826087, 140.14492753623188, 143.47826086956522, 210.43478260869566, 140.72463768115944, 209.71014492753625, 210.8695652173913,1
Thrash-56,127.52161383285302, 127.6657060518732, 128.38616714697406, 129.53890489913545, 129.8270893371758, 128.2420749279539, 127.37752161383285, 127.80979827089337, 130.4034582132565, 127.08933717579251, 129.6829971181556, 130.11527377521614, 127.23342939481269, 130.835734870317, 130.97982708933716, 128.09798270893373, 131.4121037463977, 128.53025936599423, 180.9798270893372, 126.80115273775216, 131.26801152737752, 134.43804034582132, 128.67435158501442, 129.97118155619597, 130.54755043227667, 130.2593659942363, 180.835734870317, 130.69164265129683, 129.2507204610951, 180.11527377521614,1
Thrash-57,598.5119047619047, 598.3630952380952, 593.75, 652.5297619047619, 643.8988095238095, 595.8333333333334, 647.9166666666666, 583.1845238095239, 614.5833333333334, 652.6785714285714, 653.5714285714286, 1078.125, 585.8630952380952, 643.3035714285714, 610.7142857142857, 1069.047619047619, 655.2083333333334, 592.5595238095239, 601.0416666666666, 2150.0, 604.7619047619047, 594.9404761904761, 581.1011904761905, 1069.7916666666667, 604.1666666666666, 2148.065476190476, 586.6071428571429, 1071.4285714285713, 1076.6369047619048, 593.6011904761905,1
Thrash-58,474.40119760479047, 458.2335329341318, 467.66467065868267, 471.25748502994014, 470.2095808383234, 473.6526946107785, 459.13173652694616, 460.7784431137725, 477.84431137724556, 472.6047904191617, 466.61676646706593, 460.6287425149701, 461.6766467065869, 474.8502994011977, 458.08383233532936, 473.5029940119761, 473.3532934131737, 467.5149700598803, 468.5628742514971, 460.0299401197605, 471.55688622754496, 477.0958083832336, 457.185628742515, 458.9820359281438, 478.7425149700599, 458.3832335329342, 473.8023952095809, 423.8023952095809, 457.3353293413174, 459.8802395209581,1
Thrash-59,189.1891891891892, 189.93993993993993, 189.4894894894895, 189.63963963963965, 188.88888888888889, 190.3903903903904, 188.73873873873873, 190.6906906906907, 188.43843843843845, 190.24024024024024, 189.33933933933935, 191.14114114114113, 190.0900900900901, 189.03903903903904, 359.3093093093093, 191.44144144144144, 189.78978978978978, 188.13813813813815, 190.99099099099098, 187.987987987988, 190.84084084084085, 191.8918918918919, 188.58858858858858, 187.68768768768768, 188.2882882882883, 190.54054054054055, 472.67267267267266, 192.19219219219218, 426.8768768768769, 192.64264264264264,1
Thrash-60,450.45045045045043, 449.0990990990991, 416.3663663663664, 449.3993993993994, 446.0960960960961, 449.8498498498499, 456.7567567567568, 464.1141141141141, 416.5165165165165, 451.5015015015015, 461.26126126126127, 449.24924924924926, 894.1441441441442, 448.1981981981982, 448.04804804804803, 443.6936936936937, 451.65165165165166, 415.61561561561564, 446.996996996997, 454.954954954955, 895.3453453453453, 1339.0390390390392, 1341.1411411411411, 455.4054054054054, 448.34834834834834, 462.6126126126126, 456.30630630630634, 1342.1921921921921, 448.64864864864865, 470.57057057057057,1
Thrash-61,183.03303303303304, 184.23423423423424, 181.83183183183183, 183.63363363363365, 181.38138138138137, 182.58258258258257, 185.5855855855856, 186.48648648648648, 179.5795795795796, 181.0810810810811, 183.33333333333334, 184.98498498498498, 181.68168168168168, 179.42942942942943, 179.72972972972974, 179.27927927927928, 186.7867867867868, 175.37537537537537, 180.48048048048048, 185.28528528528528, 180.03003003003002, 174.62462462462463, 184.3843843843844, 176.72672672672672, 180.18018018018017, 180.93093093093094, 178.52852852852854, 176.12612612612614, 182.73273273273273, 179.8798798798799,1
Thrash-62,1980.6358381502891, 1949.7109826589597, 1994.2196531791908, 2002.8901734104047, 1987.5722543352604, 1977.0231213872835, 1996.242774566474, 1943.063583815029, 1989.306358381503, 1942.7745664739887, 1958.3815028901736, 1990.6069364161851, 1995.9537572254337, 1977.6011560693644, 1999.277456647399, 1997.5433526011561, 1939.7398843930637, 1981.9364161849712, 1971.9653179190752, 1978.9017341040465, 1936.127167630058, 2004.1907514450868, 1991.184971098266, 1985.5491329479771, 2001.156069364162, 1948.4104046242776, 1975.5780346820811, 1975.0000000000002, 1973.9884393063585, 1951.734104046243,1
Thrash-63,225.00000000000003, 224.85549132947978, 224.56647398843933, 225.14450867052025, 236.99421965317921, 225.4335260115607, 236.4161849710983, 236.70520231213874, 225.57803468208095, 237.13872832369944, 226.7341040462428, 225.28901734104048, 224.71098265895955, 236.849710982659, 224.4219653179191, 236.5606936416185, 226.58959537572255, 226.01156069364163, 227.16763005780348, 225.72254335260118, 227.3121387283237, 239.30635838150292, 226.44508670520233, 226.15606936416188, 225.8670520231214, 224.27745664739885, 226.87861271676303, 227.45664739884396, 227.02312138728325, 236.27167630057806,1
